ID,成品面料内部编号,基础面料编号,颜色内部编号,修图参考图链接地址,html????
11158,JL1_YGOR,JL1,YGOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/quchang--fabric-pefer-pic20251229174320.png,#FF7D2D
1671,JL1_YOR,JL1,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250827145839.jpg,#FF5F23
1671,JL1_YOR,JL1,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250827145839.jpg,#FF5F23
1671,JL1_YOR,JL1,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250827145839.jpg,#FF5F23
1671,JL1_YOR,JL1,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250827145839.jpg,#FF5F23
1671,JL1_YOR,JL1,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250827145839.jpg,#FF5F23
1729,JL1_YRD,JL1,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301133559.jpg,#37192D
1729,JL1_YRD,JL1,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301133559.jpg,#37192D
1729,JL1_YRD,JL1,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301133559.jpg,#37192D
1729,JL1_YRD,JL1,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301133559.jpg,#37192D
4185,JL1_YVT,JL1,YVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230615111317.jpg,#732341
10289,JL1_YYL,JL1,YYL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250616170905.png,#F5FF37
2977,JL1_ZBL,JL1,ZBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230809164944.jpg,#19192D
4267,JL1_ZGN,JL1,ZGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301140544.jpg,#05AFC3
10702,JL1_ZMBL,JL1,ZMBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/common-file/pattern_code/0bd2e08efd003bcb106fb424b2d2412b.jpg;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250925131239.png,#FFFFFF
1715,JL1_ZRD,JL1,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230825153058.jpg,#A51937
1715,JL1_ZRD,JL1,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230825153058.jpg,#A51937
1715,JL1_ZRD,JL1,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230825153058.jpg,#A51937
1715,JL1_ZRD,JL1,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230825153058.jpg,#A51937
10438,JLRQ1_BGN,JLRQ1,BGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250513140531.jpg,#234B5F
10017,JLRQ1_CBBL,JLRQ1,CBBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250325094849.jpg,#057DFF
10246,JLRQ1_DBR,JLRQ1,DBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250605174316.jpg,#553723
10871,JLRQ1_DBRN,JLRQ1,DBRN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20251028101556.png,#553723
10715,JLRQ1_NBL,JLRQ1,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250806101909.jpg,#232341
8862,JLRQ3_BK,JLRQ3,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240517142402.png,#282a30
7730,JLWB_EBL,JLWB,EBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240527174144.jpg,#2D235F
7730,JLWB_EBL,JLWB,EBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240527174144.jpg,#2D235F
7600,JLWB_TNBL,JLWB,TNBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240110111656.jpg,#2D2D55
9972,JLYG_BUOR,JLYG,BUOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250115115919.png,#912D19
9973,JLYG_JGN,JLYG,JGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250121102848.jpg,#415537
9974,JLYG_RLBL,JLYG,RLBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250121102908.jpg,#0F5591
9086,JMLPLS_BK,JMLPLS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250624111110.jpg,#232323
10050,JMLPLS_JRD,JMLPLS,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250224152923.jpg,#5F0F19
9883,JMLSLP_BK,JMLSLP,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250624111217.jpg,#232323
10233,JMLSLP_CHA,JMLSLP,CHA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250319154146.jpg,#C3A387
10231,JMLSLP_IBL,JMLSLP,IBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250319153415.jpg,#192337
10232,JMLSLP_JRD,JMLSLP,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250319153607.jpg,#5F0F19
11307,JMTS_BK,JMTS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260304141654.jpg,#2D2D2D
11310,JMTS_NBL,JMTS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260206112817.jpeg,#2D3755
8689,JN6271_BK,JN6271,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516161205.png,#232323
8689,JN6271_BK,JN6271,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516161205.png,#232323
8689,JN6271_BK,JN6271,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516161205.png,#232323
8689,JN6271_BK,JN6271,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516161205.png,#232323
9783,JN6271_DBL,JN6271,DBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250221181218.jpg,#19234B
8725,JN6271_FGN,JN6271,FGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240719105541.jpg,#234B37
9965,JN6271_GRGN,JN6271,GRGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250415142851.jpg,#AFB99B
10264,JN6271_IBL,JN6271,IBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260115141440.jpg,#232D37
10373,JN6271_JRD,JN6271,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250423150511.jpeg,#730519
9784,JN6271_LMGN,JN6271,LMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250221172618.jpg,#234137
9784,JN6271_LMGN,JN6271,LMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250221172618.jpg,#234137
8755,JN6271_NBL,JN6271,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516171246.jpg,#2D2D41
10943,JN6271_PRBL,JN6271,PRBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251103140457.jpg,#A5CDE1
10497,JN6271_SVT,JN6271,SVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250612104647.jpg,#552D69
9785,JN6271_SWRD,JN6271,SWRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250221172309.jpg,#4B1923
8726,JN6271_WT,JN6271,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516171211.jpg,#EBEBE1
8726,JN6271_WT,JN6271,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516171211.jpg,#EBEBE1
11095,JN6271_YLLGN,JN6271,YLLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251127134948.jpg,#A5AF87
9964,JN6271_ZRD,JN6271,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20251124174943.jpg,#9B1923
10464,JSML_BK,JSML,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250718170839.jpg,#232323
10523,JSML_DBR,JSML,DBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250529155045.jpg,#694123
10521,JSML_GD,JSML,GD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250918150304.jpg,#876937
10522,JSML_JRD,JSML,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250918140528.jpg,#730F0F
10680,JSML_MMGN,JSML,MMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250724150837.jpg,#048966
11575,JSML_PP01,JSML,PP01,https://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhangjing08--fabric-pefer-pic20260415153800.jpeg,#550569
10737,JSMXKT_HGBL,JSMXKT,HGBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250812094024.png,#7391B9
9664,JSMXKT_HPK,JSMXKT,HPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250224143311.png,#F5559B
10732,JSMXKT_RBL,JSMXKT,RBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250812094332.png,#23197D
9659,JSMXKT_RD,JSMXKT,RD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250224102501.jpg,#B92337
10127,JSMXKT_YBL,JSMXKT,YBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250324110039.png,#056973
9399,JYXYH_BK,JYXYH,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241015160956.jpg,#4B4B4B
11375,KLW_JGN,KLW,JGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20260225092920.png,#5F6955
11419,KLW_LAPK,KLW,LAPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20260320164614.png,#FFCDCD
11418,KLW_QSBL,KLW,QSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20260407145937.jpg,#2391C3
9523,KXD01_BK,KXD01,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180847.jpeg,#2D2D2D
9530,KXD01_HLGN,KXD01,HLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180906.jpeg,#AFD755
9531,KXD01_LBPK,KXD01,LBPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180916.jpeg,#E15591
11160,KXD01_NBL,KXD01,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251222145927.jpeg,#232D41
10708,KXD01_NLKK,KXD01,NLKK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250731183954.jpg,#C3A591
10606,KXD01_RBG,KXD01,RBG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250701172952.jpg,#F5EBD7
9529,KXD01_WT,KXD01,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180857.jpeg,#EBEBEB
9522,KXD02_BK,KXD02,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180928.jpeg,#2D2D2D
9537,KXD02_NHBL,KXD02,NHBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180237.jpg,#AFC3CD
9534,KXD02_RBG,KXD02,RBG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/quchang--fabric-pefer-pic20250214173048.jpg,#F5EBD7
9532,KXD02_WT,KXD02,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241021180938.jpeg,#EBEBEB
7873,KXD_BG,KXD,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240521161603.jpg,#C3A591
7793,KXD_BK,KXD,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117152454.jpg,#2D2323
8767,KXD_HLGN,KXD,HLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240619152925.jpg,#B9D741
8611,KXD_LBPK,KXD,LBPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240619153125.jpg,#EB5F9B
8609,KXD_LOBR,KXD,LOBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240529111529.jpg,#C39B73
9397,KXD_NHBL,KXD,NHBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240925180600.png,#B9C3D7
11282,KXD_NLKK,KXD,NLKK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260206111143.jpg,#B99B7D
7874,KXD_OR,KXD,OR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20231116135245.jpg,#E1410F
10752,KXD_OWT,KXD,OWT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250819155515.png,#EBEBEB
9211,KXD_PLGN,KXD,PLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240925163807.jpg,#199B4B
9210,KXD_RBG,KXD,RBG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240927145745.jpg,#EBE1C3
7872,KXD_WT,KXD,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250819155119.jpg,#EBEBE1
10278,KXD_XTVT,KXD,XTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250327182455.jpeg,#B99BB9
8624,KYMDM_WT,KYMDM,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240223172126.png,#EBEBEB
5960,L17207_BG,L17207,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250730141430.jpg,#F5EBCD
5960,L17207_BG,L17207,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250730141430.jpg,#F5EBCD
5413,L17207_BK,L17207,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116182729.jpg,#232323
5413,L17207_BK,L17207,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116182729.jpg,#232323
5413,L17207_BK,L17207,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116182729.jpg,#232323
5997,L17207_EMGN,L17207,EMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230628171317.jpg,#052D2D
5511,L17207_JRD,L17207,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230627114337.jpg,#5F192D
5511,L17207_JRD,L17207,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230627114337.jpg,#5F192D
5511,L17207_JRD,L17207,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230627114337.jpg,#5F192D
5414,L17207_PK,L17207,PK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241106132728.jpg,#FFD7C3
5414,L17207_PK,L17207,PK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241106132728.jpg,#FFD7C3
5414,L17207_PK,L17207,PK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241106132728.jpg,#FFD7C3
9750,L17207_SGN,L17207,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250123172230.jpg,#AFC3A5
9750,L17207_SGN,L17207,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250123172230.jpg,#AFC3A5
5418,L17207_WT,L17207,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117180501.jpg,#EBEBEB
5418,L17207_WT,L17207,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117180501.jpg,#EBEBEB
4897,LCGO_BK,LCGO,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116181044.jpg,#232323
10584,LCGO_DBR,LCGO,DBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250826105528.jpg,#734B2D
9697,LCGO_DIBL,LCGO,DIBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/quchang--fabric-pefer-pic20241217095658.png,#052D4B
5937,LCGO_WT,LCGO,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117181115.jpg,#E1E1E1
10553,LCLP_ALGA,LCLP,ALGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250618154957.jpg,#AFAFAF
10553,LCLP_ALGA,LCLP,ALGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250618154957.jpg,#AFAFAF
7797,LCLP_BK,LCLP,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117152819.jpg,#232323
7797,LCLP_BK,LCLP,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117152819.jpg,#232323
10184,LCLP_DCP,LCLP,DCP,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250311135409.png,#EBD7B9
10184,LCLP_DCP,LCLP,DCP,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250311135409.png,#EBD7B9
9277,LCLP_DG,LCLP,DG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250626101538.jpg,#23412D
9277,LCLP_DG,LCLP,DG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250626101538.jpg,#23412D
9241,LCLP_JRD,LCLP,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205090951.jpg,#410519
9241,LCLP_JRD,LCLP,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205090951.jpg,#410519
7816,LCLP_NBL,LCLP,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240314174010.jpg,#192341
7816,LCLP_NBL,LCLP,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240314174010.jpg,#192341
10532,LCLP_SVT,LCLP,SVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250610160358.jpeg,#4B2D69
8972,LFXFJH_BG,LFXFJH,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250624163744.jpg;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250822171400.jpg,#FFFFFF
8972,LFXFJH_BG,LFXFJH,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250624163744.jpg;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250822171400.jpg,#FFFFFF
8967,LFXFJH_BK,LFXFJH,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240723161849.jpg,#151515
9245,LFXFJH_BLPK,LFXFJH,BLPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241112140900.jpg;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241204102052.png;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241204102059.png,#FFFFFF
10468,LFXFJH_BYRD,LFXFJH,BYRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250604135455.jpg,#551923
10023,LFXFJH_LBL,LFXFJH,LBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250414171040.jpg,#AFCDE1
8971,LFXFJH_NBL,LFXFJH,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241105150505.png;http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20260120172033.jpg,#FFFFFF
10469,LFXFJH_NGN,LFXFJH,NGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250604135815.jpg,#0F372D
9473,LFXFJH_SGN,LFXFJH,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250306113246.png,#C3D7B9
8970,LFXFJH_WT,LFXFJH,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240723161805.jpg,#EBEBEB
10013,LFXFJH_XTVT,LFXFJH,XTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250325095110.jpg,#D7C3E1
9333,LKTH_BK,LKTH,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240913100124.jpeg,#232323
10027,LKTH_LPPK,LKTH,LPPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250123154922.jpeg,#EBB9B9
9362,LKTH_QVBL,LKTH,QVBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240913100029.jpeg,#9BAFB9
9361,LKTH_WT,LKTH,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20240913100050.jpeg,#E1E1EB
10361,LLSML_BK,LLSML,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250808115253.jpg,#232323
10361,LLSML_BK,LLSML,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250808115253.jpg,#232323
11493,LLSML_CHA,LLSML,CHA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260331150437.jpeg,#E1C3A5
10517,LLSML_DCP,LLSML,DCP,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250529094313.jpeg,#EBCDA5
10517,LLSML_DCP,LLSML,DCP,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250529094313.jpeg,#EBCDA5
10945,LLSML_DRPK,LLSML,DRPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251103151210.jpg,#912D4B
10367,LLSML_FGN,LLSML,FGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250422092509.jpg,#192D2D
10367,LLSML_FGN,LLSML,FGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250422092509.jpg,#192D2D
10370,LLSML_JRD,LLSML,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250422170445.jpg,#4B0F23
